invoice_id,account_id,subscription_id,invoice_date,paid_at,status,currency
inv_002349,acct_0171,sub_0189,2025-09-25,2025-09-25T12:00:00Z,void,USD
inv_002350,acct_0172,sub_0190,2025-10-26,2025-10-26T12:00:00Z,failed,USD
inv_002351,acct_0173,sub_0191,2025-01-27,2025-01-27T12:00:00Z,paid,USD
inv_002352,acct_0174,sub_0192,2025-03-28,2025-03-28T12:00:00Z,open,USD
inv_002353,acct_0175,sub_0193,2025-03-01,2025-03-01T12:00:00Z,draft,USD
inv_002354,acct_0176,sub_0194,2025-04-02,2025-04-02T12:00:00Z,void,USD
inv_002355,acct_0177,sub_0195,2025-05-03,2025-05-03T12:00:00Z,failed,USD
inv_002356,acct_0178,sub_0196,2025-06-04,2025-06-04T12:00:00Z,paid,USD
inv_002357,acct_0179,sub_0197,2025-07-05,2025-07-05T12:00:00Z,open,USD
inv_002358,acct_0180,sub_0198,2025-08-06,2025-08-06T12:00:00Z,draft,USD
inv_002359,acct_0181,sub_0199,2025-09-07,2025-09-07T12:00:00Z,void,USD
inv_002360,acct_0182,sub_0200,2025-10-08,2025-10-08T12:00:00Z,failed,USD
inv_002361,acct_0183,sub_0201,2025-01-09,2025-01-09T12:00:00Z,paid,USD
inv_002362,acct_0184,sub_0202,2025-03-10,2025-03-10T12:00:00Z,open,USD
inv_002363,acct_0185,sub_0203,2025-03-11,2025-03-11T12:00:00Z,draft,USD
inv_002364,acct_0186,sub_0204,2025-04-12,2025-04-12T12:00:00Z,void,USD
inv_002365,acct_0187,sub_0205,2025-05-13,2025-05-13T12:00:00Z,failed,USD
inv_002366,acct_0188,sub_0206,2025-06-14,2025-06-14T12:00:00Z,paid,USD
inv_002367,acct_0189,sub_0207,2025-07-15,2025-07-15T12:00:00Z,open,USD
inv_002368,acct_0190,sub_0208,2025-08-16,2025-08-16T12:00:00Z,draft,USD
inv_002369,acct_0191,sub_0209,2025-09-17,2025-09-17T12:00:00Z,void,USD
inv_002370,acct_0192,sub_0210,2025-10-18,2025-10-18T12:00:00Z,failed,USD
inv_002371,acct_0193,sub_0211,2025-01-19,2025-01-19T12:00:00Z,paid,USD
inv_002372,acct_0194,sub_0212,2025-03-20,2025-03-20T12:00:00Z,open,USD
inv_002373,acct_0195,sub_0213,2025-03-21,2025-03-21T12:00:00Z,draft,USD
inv_002374,acct_0196,sub_0214,2025-04-22,2025-04-22T12:00:00Z,void,USD
inv_002375,acct_0197,sub_0215,2025-05-23,2025-05-23T12:00:00Z,failed,USD
inv_002376,acct_0198,sub_0216,2025-06-24,2025-06-24T12:00:00Z,paid,USD
inv_002377,acct_0001,sub_0217,2025-07-25,2025-07-25T12:00:00Z,open,USD
inv_002378,acct_0002,sub_0218,2025-08-26,2025-08-26T12:00:00Z,draft,USD
inv_002379,acct_0003,sub_0219,2025-09-27,2025-09-27T12:00:00Z,void,USD
inv_002380,acct_0004,sub_0220,2025-10-28,2025-10-28T12:00:00Z,failed,USD
inv_002381,acct_0005,sub_0221,2025-01-01,2025-01-01T12:00:00Z,paid,USD
inv_002382,acct_0006,sub_0222,2025-03-02,2025-03-02T12:00:00Z,open,USD
inv_002383,acct_0007,sub_0223,2025-03-03,2025-03-03T12:00:00Z,draft,USD
inv_002384,acct_0008,sub_0224,2025-04-04,2025-04-04T12:00:00Z,void,USD
inv_002385,acct_0009,sub_0225,2025-05-05,2025-05-05T12:00:00Z,failed,USD
inv_002386,acct_0010,sub_0226,2025-06-06,2025-06-06T12:00:00Z,paid,USD
inv_002387,acct_0011,sub_0227,2025-07-07,2025-07-07T12:00:00Z,open,USD
inv_002388,acct_0012,sub_0228,2025-08-08,2025-08-08T12:00:00Z,draft,USD
inv_002389,acct_0013,sub_0229,2025-09-09,2025-09-09T12:00:00Z,void,USD
inv_002390,acct_0014,sub_0230,2025-10-10,2025-10-10T12:00:00Z,failed,USD
inv_002391,acct_0015,sub_0231,2025-01-11,2025-01-11T12:00:00Z,paid,USD
inv_002392,acct_0016,sub_0232,2025-03-12,2025-03-12T12:00:00Z,open,USD
inv_002393,acct_0017,sub_0233,2025-03-13,2025-03-13T12:00:00Z,draft,USD
inv_002394,acct_0018,sub_0234,2025-04-14,2025-04-14T12:00:00Z,void,USD
inv_002395,acct_0019,sub_0235,2025-05-15,2025-05-15T12:00:00Z,failed,USD
inv_002396,acct_0020,sub_0236,2025-06-16,2025-06-16T12:00:00Z,paid,USD
inv_002397,acct_0021,sub_0237,2025-07-17,2025-07-17T12:00:00Z,open,USD
inv_002398,acct_0022,sub_0238,2025-08-18,2025-08-18T12:00:00Z,draft,USD
inv_002399,acct_0023,sub_0239,2025-09-19,2025-09-19T12:00:00Z,void,USD
inv_002400,acct_0024,sub_0240,2025-10-20,2025-10-20T12:00:00Z,failed,USD
inv_002401,acct_0025,sub_0241,2025-01-21,2025-01-21T12:00:00Z,paid,USD
inv_002402,acct_0026,sub_0242,2025-03-22,2025-03-22T12:00:00Z,open,USD
inv_002403,acct_0027,sub_0243,2025-03-23,2025-03-23T12:00:00Z,draft,USD
inv_002404,acct_0028,sub_0244,2025-04-24,2025-04-24T12:00:00Z,void,USD
inv_002405,acct_0029,sub_0245,2025-05-25,2025-05-25T12:00:00Z,failed,USD
inv_002406,acct_0030,sub_0246,2025-06-26,2025-06-26T12:00:00Z,paid,USD
inv_002407,acct_0031,sub_0247,2025-07-27,2025-07-27T12:00:00Z,open,USD
inv_002408,acct_0032,sub_0248,2025-08-28,2025-08-28T12:00:00Z,draft,USD
inv_002409,acct_0033,sub_0249,2025-09-01,2025-09-01T12:00:00Z,void,USD
inv_002410,acct_0034,sub_0250,2025-10-02,2025-10-02T12:00:00Z,failed,USD
inv_002411,acct_0035,sub_0251,2025-01-03,2025-01-03T12:00:00Z,paid,USD
inv_002412,acct_0036,sub_0252,2025-03-04,2025-03-04T12:00:00Z,open,USD
inv_002413,acct_0037,sub_0253,2025-03-05,2025-03-05T12:00:00Z,draft,USD
inv_002414,acct_0038,sub_0254,2025-04-06,2025-04-06T12:00:00Z,void,USD
inv_002415,acct_0039,sub_0255,2025-05-07,2025-05-07T12:00:00Z,failed,USD
inv_002416,acct_0040,sub_0256,2025-06-08,2025-06-08T12:00:00Z,paid,USD
inv_002417,acct_0041,sub_0257,2025-07-09,2025-07-09T12:00:00Z,open,USD
inv_002418,acct_0042,sub_0258,2025-08-10,2025-08-10T12:00:00Z,draft,USD
inv_002419,acct_0043,sub_0259,2025-09-11,2025-09-11T12:00:00Z,void,USD
inv_002420,acct_0044,sub_0260,2025-10-12,2025-10-12T12:00:00Z,failed,USD
inv_002421,acct_0045,sub_0261,2025-01-13,2025-01-13T12:00:00Z,paid,USD
inv_002422,acct_0046,sub_0262,2025-03-14,2025-03-14T12:00:00Z,open,USD
inv_002423,acct_0047,sub_0263,2025-03-15,2025-03-15T12:00:00Z,draft,USD
inv_002424,acct_0048,sub_0264,2025-04-16,2025-04-16T12:00:00Z,void,USD
inv_002425,acct_0049,sub_0265,2025-05-17,2025-05-17T12:00:00Z,failed,USD
inv_002426,acct_0050,sub_0266,2025-06-18,2025-06-18T12:00:00Z,paid,USD
inv_002427,acct_0051,sub_0267,2025-07-19,2025-07-19T12:00:00Z,open,USD
inv_002428,acct_0052,sub_0268,2025-08-20,2025-08-20T12:00:00Z,draft,USD
inv_002429,acct_0053,sub_0269,2025-09-21,2025-09-21T12:00:00Z,void,USD
inv_002430,acct_0054,sub_0270,2025-10-22,2025-10-22T12:00:00Z,failed,USD
inv_002431,acct_0055,sub_0271,2025-01-23,2025-01-23T12:00:00Z,paid,USD
inv_002432,acct_0056,sub_0272,2025-03-24,2025-03-24T12:00:00Z,open,USD
inv_002433,acct_0057,sub_0273,2025-03-25,2025-03-25T12:00:00Z,draft,USD
inv_002434,acct_0058,sub_0274,2025-04-26,2025-04-26T12:00:00Z,void,USD
inv_002435,acct_0059,sub_0275,2025-05-27,2025-05-27T12:00:00Z,failed,USD
inv_002436,acct_0060,sub_0276,2025-06-28,2025-06-28T12:00:00Z,paid,USD
inv_002437,acct_0061,sub_0277,2025-07-01,2025-07-01T12:00:00Z,open,USD
inv_002438,acct_0062,sub_0278,2025-08-02,2025-08-02T12:00:00Z,draft,USD
inv_002439,acct_0063,sub_0279,2025-09-03,2025-09-03T12:00:00Z,void,USD
inv_002440,acct_0064,sub_0280,2025-10-04,2025-10-04T12:00:00Z,failed,USD
inv_002441,acct_0065,sub_0281,2025-01-05,2025-01-05T12:00:00Z,paid,USD
inv_002442,acct_0066,sub_0282,2025-03-06,2025-03-06T12:00:00Z,open,USD
inv_002443,acct_0067,sub_0283,2025-03-07,2025-03-07T12:00:00Z,draft,USD
inv_002444,acct_0068,sub_0284,2025-04-08,2025-04-08T12:00:00Z,void,USD
inv_002445,acct_0069,sub_0285,2025-05-09,2025-05-09T12:00:00Z,failed,USD
inv_002446,acct_0070,sub_0286,2025-06-10,2025-06-10T12:00:00Z,paid,USD
inv_002447,acct_0071,sub_0287,2025-07-11,2025-07-11T12:00:00Z,open,USD
inv_002448,acct_0072,sub_0288,2025-08-12,2025-08-12T12:00:00Z,draft,USD
inv_002449,acct_0073,sub_0289,2025-09-13,2025-09-13T12:00:00Z,void,USD
inv_002450,acct_0074,sub_0290,2025-10-14,2025-10-14T12:00:00Z,failed,USD
inv_002451,acct_0075,sub_0291,2025-01-15,2025-01-15T12:00:00Z,paid,USD
inv_002452,acct_0076,sub_0292,2025-03-16,2025-03-16T12:00:00Z,open,USD
inv_002453,acct_0077,sub_0293,2025-03-17,2025-03-17T12:00:00Z,draft,USD
inv_002454,acct_0078,sub_0294,2025-04-18,2025-04-18T12:00:00Z,void,USD
inv_002455,acct_0079,sub_0295,2025-05-19,2025-05-19T12:00:00Z,failed,USD
inv_002456,acct_0080,sub_0296,2025-06-20,2025-06-20T12:00:00Z,paid,USD
inv_002457,acct_0081,sub_0297,2025-07-21,2025-07-21T12:00:00Z,open,USD
inv_002458,acct_0082,sub_0298,2025-08-22,2025-08-22T12:00:00Z,draft,USD
inv_002459,acct_0083,sub_0299,2025-09-23,2025-09-23T12:00:00Z,void,USD
inv_002460,acct_0084,sub_0300,2025-10-24,2025-10-24T12:00:00Z,failed,USD
inv_002461,acct_0085,sub_0301,2025-01-25,2025-01-25T12:00:00Z,paid,USD
inv_002462,acct_0086,sub_0302,2025-03-26,2025-03-26T12:00:00Z,open,USD
inv_002463,acct_0087,sub_0303,2025-03-27,2025-03-27T12:00:00Z,draft,USD
inv_002464,acct_0088,sub_0304,2025-04-28,2025-04-28T12:00:00Z,void,USD
inv_002465,acct_0089,sub_0305,2025-05-01,2025-05-01T12:00:00Z,failed,USD
inv_002466,acct_0090,sub_0306,2025-06-02,2025-06-02T12:00:00Z,paid,USD
inv_002467,acct_0091,sub_0307,2025-07-03,2025-07-03T12:00:00Z,open,USD
inv_002468,acct_0092,sub_0308,2025-08-04,2025-08-04T12:00:00Z,draft,USD
inv_002469,acct_0093,sub_0309,2025-09-05,2025-09-05T12:00:00Z,void,USD
inv_002470,acct_0094,sub_0310,2025-10-06,2025-10-06T12:00:00Z,failed,USD
inv_002471,acct_0095,sub_0311,2025-01-07,2025-01-07T12:00:00Z,paid,USD
inv_002472,acct_0096,sub_0312,2025-03-08,2025-03-08T12:00:00Z,open,USD
inv_002473,acct_0097,sub_0313,2025-03-09,2025-03-09T12:00:00Z,draft,USD
inv_002474,acct_0098,sub_0314,2025-04-10,2025-04-10T12:00:00Z,void,USD
inv_002475,acct_0099,sub_0315,2025-05-11,2025-05-11T12:00:00Z,failed,USD
inv_002476,acct_0100,sub_0316,2025-06-12,2025-06-12T12:00:00Z,paid,USD
inv_002477,acct_0101,sub_0317,2025-07-13,2025-07-13T12:00:00Z,open,USD
inv_002478,acct_0102,sub_0318,2025-08-14,2025-08-14T12:00:00Z,draft,USD
inv_002479,acct_0103,sub_0319,2025-09-15,2025-09-15T12:00:00Z,void,USD
inv_002480,acct_0104,sub_0320,2025-10-16,2025-10-16T12:00:00Z,failed,USD
inv_002481,acct_0105,sub_0321,2025-01-17,2025-01-17T12:00:00Z,paid,USD
inv_002482,acct_0106,sub_0322,2025-03-18,2025-03-18T12:00:00Z,open,USD
inv_002483,acct_0107,sub_0323,2025-03-19,2025-03-19T12:00:00Z,draft,USD
inv_002484,acct_0108,sub_0324,2025-04-20,2025-04-20T12:00:00Z,void,USD
inv_002485,acct_0109,sub_0325,2025-05-21,2025-05-21T12:00:00Z,failed,USD
inv_002486,acct_0110,sub_0326,2025-06-22,2025-06-22T12:00:00Z,paid,USD
inv_002487,acct_0111,sub_0327,2025-07-23,2025-07-23T12:00:00Z,open,USD
inv_002488,acct_0112,sub_0328,2025-08-24,2025-08-24T12:00:00Z,draft,USD
inv_002489,acct_0113,sub_0329,2025-09-25,2025-09-25T12:00:00Z,void,USD
inv_002490,acct_0114,sub_0330,2025-10-26,2025-10-26T12:00:00Z,failed,USD
inv_002491,acct_0115,sub_0331,2025-01-27,2025-01-27T12:00:00Z,paid,USD
inv_002492,acct_0116,sub_0332,2025-03-28,2025-03-28T12:00:00Z,open,USD
inv_002493,acct_0117,sub_0333,2025-03-01,2025-03-01T12:00:00Z,draft,USD
inv_002494,acct_0118,sub_0334,2025-04-02,2025-04-02T12:00:00Z,void,USD
inv_002495,acct_0119,sub_0335,2025-05-03,2025-05-03T12:00:00Z,failed,USD
inv_002496,acct_0120,sub_0336,2025-06-04,2025-06-04T12:00:00Z,paid,USD
inv_002497,acct_0121,sub_0337,2025-07-05,2025-07-05T12:00:00Z,open,USD
inv_002498,acct_0122,sub_0338,2025-08-06,2025-08-06T12:00:00Z,draft,USD
inv_002499,acct_0123,sub_0339,2025-09-07,2025-09-07T12:00:00Z,void,USD
inv_002500,acct_0124,sub_0340,2025-10-08,2025-10-08T12:00:00Z,failed,USD
inv_002501,acct_0125,sub_0341,2025-01-09,2025-01-09T12:00:00Z,paid,USD
inv_002502,acct_0126,sub_0342,2025-03-10,2025-03-10T12:00:00Z,open,USD
inv_002503,acct_0127,sub_0343,2025-03-11,2025-03-11T12:00:00Z,draft,USD
inv_002504,acct_0128,sub_0344,2025-04-12,2025-04-12T12:00:00Z,void,USD
inv_002505,acct_0129,sub_0345,2025-05-13,2025-05-13T12:00:00Z,failed,USD
inv_002506,acct_0130,sub_0346,2025-06-14,2025-06-14T12:00:00Z,paid,USD
inv_002507,acct_0131,sub_0347,2025-07-15,2025-07-15T12:00:00Z,open,USD
inv_002508,acct_0132,sub_0348,2025-08-16,2025-08-16T12:00:00Z,draft,USD
inv_002509,acct_0133,sub_0349,2025-09-17,2025-09-17T12:00:00Z,void,USD
inv_002510,acct_0134,sub_0350,2025-10-18,2025-10-18T12:00:00Z,failed,USD
inv_002511,acct_0135,sub_0351,2025-01-19,2025-01-19T12:00:00Z,paid,USD
inv_002512,acct_0136,sub_0352,2025-03-20,2025-03-20T12:00:00Z,open,USD
inv_002513,acct_0137,sub_0353,2025-03-21,2025-03-21T12:00:00Z,draft,USD
inv_002514,acct_0138,sub_0354,2025-04-22,2025-04-22T12:00:00Z,void,USD
inv_002515,acct_0139,sub_0355,2025-05-23,2025-05-23T12:00:00Z,failed,USD
inv_002516,acct_0140,sub_0356,2025-06-24,2025-06-24T12:00:00Z,paid,USD
inv_002517,acct_0141,sub_0357,2025-07-25,2025-07-25T12:00:00Z,open,USD
inv_002518,acct_0142,sub_0358,2025-08-26,2025-08-26T12:00:00Z,draft,USD
inv_002519,acct_0143,sub_0359,2025-09-27,2025-09-27T12:00:00Z,void,USD
inv_002520,acct_0144,sub_0360,2025-10-28,2025-10-28T12:00:00Z,failed,USD
inv_002521,acct_0145,sub_0001,2025-01-01,2025-01-01T12:00:00Z,paid,USD
inv_002522,acct_0146,sub_0002,2025-03-02,2025-03-02T12:00:00Z,open,USD
inv_002523,acct_0147,sub_0003,2025-03-03,2025-03-03T12:00:00Z,draft,USD
inv_002524,acct_0148,sub_0004,2025-04-04,2025-04-04T12:00:00Z,void,USD
inv_002525,acct_0149,sub_0005,2025-05-05,2025-05-05T12:00:00Z,failed,USD
inv_002526,acct_0150,sub_0006,2025-06-06,2025-06-06T12:00:00Z,paid,USD
inv_002527,acct_0151,sub_0007,2025-07-07,2025-07-07T12:00:00Z,open,USD
inv_002528,acct_0152,sub_0008,2025-08-08,2025-08-08T12:00:00Z,draft,USD
inv_002529,acct_0153,sub_0009,2025-09-09,2025-09-09T12:00:00Z,void,USD
inv_002530,acct_0154,sub_0010,2025-10-10,2025-10-10T12:00:00Z,failed,USD
inv_002531,acct_0155,sub_0011,2025-01-11,2025-01-11T12:00:00Z,paid,USD
inv_002532,acct_0156,sub_0012,2025-03-12,2025-03-12T12:00:00Z,open,USD
inv_002533,acct_0157,sub_0013,2025-03-13,2025-03-13T12:00:00Z,draft,USD
inv_002534,acct_0158,sub_0014,2025-04-14,2025-04-14T12:00:00Z,void,USD
inv_002535,acct_0159,sub_0015,2025-05-15,2025-05-15T12:00:00Z,failed,USD
inv_002536,acct_0160,sub_0016,2025-06-16,2025-06-16T12:00:00Z,paid,USD
inv_002537,acct_0161,sub_0017,2025-07-17,2025-07-17T12:00:00Z,open,USD
inv_002538,acct_0162,sub_0018,2025-08-18,2025-08-18T12:00:00Z,draft,USD
inv_002539,acct_0163,sub_0019,2025-09-19,2025-09-19T12:00:00Z,void,USD
inv_002540,acct_0164,sub_0020,2025-10-20,2025-10-20T12:00:00Z,failed,USD
inv_002541,acct_0165,sub_0021,2025-01-21,2025-01-21T12:00:00Z,paid,USD
inv_002542,acct_0166,sub_0022,2025-03-22,2025-03-22T12:00:00Z,open,USD
inv_002543,acct_0167,sub_0023,2025-03-23,2025-03-23T12:00:00Z,draft,USD
inv_002544,acct_0168,sub_0024,2025-04-24,2025-04-24T12:00:00Z,void,USD
inv_002545,acct_0169,sub_0025,2025-05-25,2025-05-25T12:00:00Z,failed,USD
inv_002546,acct_0170,sub_0026,2025-06-26,2025-06-26T12:00:00Z,paid,USD
inv_002547,acct_0171,sub_0027,2025-07-27,2025-07-27T12:00:00Z,open,USD
inv_002548,acct_0172,sub_0028,2025-08-28,2025-08-28T12:00:00Z,draft,USD
inv_002549,acct_0173,sub_0029,2025-09-01,2025-09-01T12:00:00Z,void,USD
inv_002550,acct_0174,sub_0030,2025-10-02,2025-10-02T12:00:00Z,failed,USD
inv_002551,acct_0175,sub_0031,2025-01-03,2025-01-03T12:00:00Z,paid,USD
inv_002552,acct_0176,sub_0032,2025-03-04,2025-03-04T12:00:00Z,open,USD
inv_002553,acct_0177,sub_0033,2025-03-05,2025-03-05T12:00:00Z,draft,USD
inv_002554,acct_0178,sub_0034,2025-04-06,2025-04-06T12:00:00Z,void,USD
inv_002555,acct_0179,sub_0035,2025-05-07,2025-05-07T12:00:00Z,failed,USD
inv_002556,acct_0180,sub_0036,2025-06-08,2025-06-08T12:00:00Z,paid,USD
inv_002557,acct_0181,sub_0037,2025-07-09,2025-07-09T12:00:00Z,open,USD
inv_002558,acct_0182,sub_0038,2025-08-10,2025-08-10T12:00:00Z,draft,USD
inv_002559,acct_0183,sub_0039,2025-09-11,2025-09-11T12:00:00Z,void,USD
inv_002560,acct_0184,sub_0040,2025-10-12,2025-10-12T12:00:00Z,failed,USD
inv_002561,acct_0185,sub_0041,2025-01-13,2025-01-13T12:00:00Z,paid,USD
inv_002562,acct_0186,sub_0042,2025-03-14,2025-03-14T12:00:00Z,open,USD
inv_002563,acct_0187,sub_0043,2025-03-15,2025-03-15T12:00:00Z,draft,USD
inv_002564,acct_0188,sub_0044,2025-04-16,2025-04-16T12:00:00Z,void,USD
inv_002565,acct_0189,sub_0045,2025-05-17,2025-05-17T12:00:00Z,failed,USD
inv_002566,acct_0190,sub_0046,2025-06-18,2025-06-18T12:00:00Z,paid,USD
inv_002567,acct_0191,sub_0047,2025-07-19,2025-07-19T12:00:00Z,open,USD
inv_002568,acct_0192,sub_0048,2025-08-20,2025-08-20T12:00:00Z,draft,USD
inv_002569,acct_0193,sub_0049,2025-09-21,2025-09-21T12:00:00Z,void,USD
inv_002570,acct_0194,sub_0050,2025-10-22,2025-10-22T12:00:00Z,failed,USD
inv_002571,acct_0195,sub_0051,2025-01-23,2025-01-23T12:00:00Z,paid,USD
inv_002572,acct_0196,sub_0052,2025-03-24,2025-03-24T12:00:00Z,open,USD
inv_002573,acct_0197,sub_0053,2025-03-25,2025-03-25T12:00:00Z,draft,USD
inv_002574,acct_0198,sub_0054,2025-04-26,2025-04-26T12:00:00Z,void,USD
inv_002575,acct_0001,sub_0055,2025-05-27,2025-05-27T12:00:00Z,failed,USD
inv_002576,acct_0002,sub_0056,2025-06-28,2025-06-28T12:00:00Z,paid,USD
inv_002577,acct_0003,sub_0057,2025-07-01,2025-07-01T12:00:00Z,open,USD
inv_002578,acct_0004,sub_0058,2025-08-02,2025-08-02T12:00:00Z,draft,USD
inv_002579,acct_0005,sub_0059,2025-09-03,2025-09-03T12:00:00Z,void,USD
inv_002580,acct_0006,sub_0060,2025-10-04,2025-10-04T12:00:00Z,failed,USD
inv_002581,acct_0007,sub_0061,2025-01-05,2025-01-05T12:00:00Z,paid,USD
inv_002582,acct_0008,sub_0062,2025-03-06,2025-03-06T12:00:00Z,open,USD
inv_002583,acct_0009,sub_0063,2025-03-07,2025-03-07T12:00:00Z,draft,USD
inv_002584,acct_0010,sub_0064,2025-04-08,2025-04-08T12:00:00Z,void,USD
inv_002585,acct_0011,sub_0065,2025-05-09,2025-05-09T12:00:00Z,failed,USD
inv_002586,acct_0012,sub_0066,2025-06-10,2025-06-10T12:00:00Z,paid,USD
inv_002587,acct_0013,sub_0067,2025-07-11,2025-07-11T12:00:00Z,open,USD
inv_002588,acct_0014,sub_0068,2025-08-12,2025-08-12T12:00:00Z,draft,USD
inv_002589,acct_0015,sub_0069,2025-09-13,2025-09-13T12:00:00Z,void,USD
inv_002590,acct_0016,sub_0070,2025-10-14,2025-10-14T12:00:00Z,failed,USD
inv_002591,acct_0017,sub_0071,2025-01-15,2025-01-15T12:00:00Z,paid,USD
inv_002592,acct_0018,sub_0072,2025-03-16,2025-03-16T12:00:00Z,open,USD
inv_002593,acct_0019,sub_0073,2025-03-17,2025-03-17T12:00:00Z,draft,USD
inv_002594,acct_0020,sub_0074,2025-04-18,2025-04-18T12:00:00Z,void,USD
inv_002595,acct_0021,sub_0075,2025-05-19,2025-05-19T12:00:00Z,failed,USD
inv_002596,acct_0022,sub_0076,2025-06-20,2025-06-20T12:00:00Z,paid,USD
inv_002597,acct_0023,sub_0077,2025-07-21,2025-07-21T12:00:00Z,open,USD
inv_002598,acct_0024,sub_0078,2025-08-22,2025-08-22T12:00:00Z,draft,USD
inv_002599,acct_0025,sub_0079,2025-09-23,2025-09-23T12:00:00Z,void,USD
inv_002600,acct_0026,sub_0080,2025-10-24,2025-10-24T12:00:00Z,failed,USD
inv_002601,acct_0027,sub_0081,2025-01-25,2025-01-25T12:00:00Z,paid,USD
inv_002602,acct_0028,sub_0082,2025-03-26,2025-03-26T12:00:00Z,open,USD
inv_002603,acct_0029,sub_0083,2025-03-27,2025-03-27T12:00:00Z,draft,USD
inv_002604,acct_0030,sub_0084,2025-04-28,2025-04-28T12:00:00Z,void,USD
inv_002605,acct_0031,sub_0085,2025-05-01,2025-05-01T12:00:00Z,failed,USD
inv_002606,acct_0032,sub_0086,2025-06-02,2025-06-02T12:00:00Z,paid,USD
inv_002607,acct_0033,sub_0087,2025-07-03,2025-07-03T12:00:00Z,open,USD
inv_002608,acct_0034,sub_0088,2025-08-04,2025-08-04T12:00:00Z,draft,USD
inv_002609,acct_0035,sub_0089,2025-09-05,2025-09-05T12:00:00Z,void,USD
inv_002610,acct_0036,sub_0090,2025-10-06,2025-10-06T12:00:00Z,failed,USD
inv_002611,acct_0037,sub_0091,2025-01-07,2025-01-07T12:00:00Z,paid,USD
inv_002612,acct_0038,sub_0092,2025-03-08,2025-03-08T12:00:00Z,open,USD
inv_002613,acct_0039,sub_0093,2025-03-09,2025-03-09T12:00:00Z,draft,USD
inv_002614,acct_0040,sub_0094,2025-04-10,2025-04-10T12:00:00Z,void,USD
inv_002615,acct_0041,sub_0095,2025-05-11,2025-05-11T12:00:00Z,failed,USD
inv_002616,acct_0042,sub_0096,2025-06-12,2025-06-12T12:00:00Z,paid,USD
inv_002617,acct_0043,sub_0097,2025-07-13,2025-07-13T12:00:00Z,open,USD
inv_002618,acct_0044,sub_0098,2025-08-14,2025-08-14T12:00:00Z,draft,USD
inv_002619,acct_0045,sub_0099,2025-09-15,2025-09-15T12:00:00Z,void,USD
inv_002620,acct_0046,sub_0100,2025-10-16,2025-10-16T12:00:00Z,failed,USD
inv_002621,acct_0047,sub_0101,2025-01-17,2025-01-17T12:00:00Z,paid,USD
inv_002622,acct_0048,sub_0102,2025-03-18,2025-03-18T12:00:00Z,open,USD
inv_002623,acct_0049,sub_0103,2025-03-19,2025-03-19T12:00:00Z,draft,USD
inv_002624,acct_0050,sub_0104,2025-04-20,2025-04-20T12:00:00Z,void,USD
inv_002625,acct_0051,sub_0105,2025-05-21,2025-05-21T12:00:00Z,failed,USD
inv_002626,acct_0052,sub_0106,2025-06-22,2025-06-22T12:00:00Z,paid,USD
inv_002627,acct_0053,sub_0107,2025-07-23,2025-07-23T12:00:00Z,open,USD
inv_002628,acct_0054,sub_0108,2025-08-24,2025-08-24T12:00:00Z,draft,USD
inv_002629,acct_0055,sub_0109,2025-09-25,2025-09-25T12:00:00Z,void,USD
inv_002630,acct_0056,sub_0110,2025-10-26,2025-10-26T12:00:00Z,failed,USD
inv_002631,acct_0057,sub_0111,2025-01-27,2025-01-27T12:00:00Z,paid,USD
inv_002632,acct_0058,sub_0112,2025-03-28,2025-03-28T12:00:00Z,open,USD
inv_002633,acct_0059,sub_0113,2025-03-01,2025-03-01T12:00:00Z,draft,USD
inv_002634,acct_0060,sub_0114,2025-04-02,2025-04-02T12:00:00Z,void,USD
inv_002635,acct_0061,sub_0115,2025-05-03,2025-05-03T12:00:00Z,failed,USD
inv_002636,acct_0062,sub_0116,2025-06-04,2025-06-04T12:00:00Z,paid,USD
inv_002637,acct_0063,sub_0117,2025-07-05,2025-07-05T12:00:00Z,open,USD
inv_002638,acct_0064,sub_0118,2025-08-06,2025-08-06T12:00:00Z,draft,USD
inv_002639,acct_0065,sub_0119,2025-09-07,2025-09-07T12:00:00Z,void,USD
inv_002640,acct_0066,sub_0120,2025-10-08,2025-10-08T12:00:00Z,failed,USD
inv_002641,acct_0067,sub_0121,2025-01-09,2025-01-09T12:00:00Z,paid,USD
inv_002642,acct_0068,sub_0122,2025-03-10,2025-03-10T12:00:00Z,open,USD
inv_002643,acct_0069,sub_0123,2025-03-11,2025-03-11T12:00:00Z,draft,USD
inv_002644,acct_0070,sub_0124,2025-04-12,2025-04-12T12:00:00Z,void,USD
inv_002645,acct_0071,sub_0125,2025-05-13,2025-05-13T12:00:00Z,failed,USD
inv_002646,acct_0072,sub_0126,2025-06-14,2025-06-14T12:00:00Z,paid,USD
inv_002647,acct_0073,sub_0127,2025-07-15,2025-07-15T12:00:00Z,open,USD
inv_002648,acct_0074,sub_0128,2025-08-16,2025-08-16T12:00:00Z,draft,USD
inv_002649,acct_0075,sub_0129,2025-09-17,2025-09-17T12:00:00Z,void,USD
inv_002650,acct_0076,sub_0130,2025-10-18,2025-10-18T12:00:00Z,failed,USD
inv_002651,acct_0077,sub_0131,2025-01-19,2025-01-19T12:00:00Z,paid,USD
inv_002652,acct_0078,sub_0132,2025-03-20,2025-03-20T12:00:00Z,open,USD
inv_002653,acct_0079,sub_0133,2025-03-21,2025-03-21T12:00:00Z,draft,USD
inv_002654,acct_0080,sub_0134,2025-04-22,2025-04-22T12:00:00Z,void,USD
