purchase_request_id,account_id,requester_user_id,created_at,status,amount_cents,supplier_id
pr_004460,acct_0028,user_000060,2026-02-08T11:00:00Z,cancelled,26000,supplier_0860
pr_004461,acct_0029,user_000061,2026-02-09T11:00:00Z,draft,27000,supplier_0861
pr_004462,acct_0030,user_000062,2026-02-10T11:00:00Z,submitted,28000,supplier_0862
pr_004463,acct_0031,user_000063,2026-02-11T11:00:00Z,approved,29000,supplier_0863
pr_004464,acct_0032,user_000064,2026-02-12T11:00:00Z,rejected,30000,supplier_0864
pr_004465,acct_0033,user_000065,2026-02-13T11:00:00Z,cancelled,31000,supplier_0865
pr_004466,acct_0034,user_000066,2026-02-14T11:00:00Z,draft,32000,supplier_0866
pr_004467,acct_0035,user_000067,2026-02-15T11:00:00Z,submitted,33000,supplier_0867
pr_004468,acct_0036,user_000068,2026-02-16T11:00:00Z,approved,34000,supplier_0868
pr_004469,acct_0037,user_000069,2026-02-17T11:00:00Z,rejected,35000,supplier_0869
pr_004470,acct_0038,user_000070,2026-02-18T11:00:00Z,cancelled,36000,supplier_0870
pr_004471,acct_0039,user_000071,2026-02-19T11:00:00Z,draft,37000,supplier_0871
pr_004472,acct_0040,user_000072,2026-02-20T11:00:00Z,submitted,38000,supplier_0872
pr_004473,acct_0041,user_000073,2026-02-21T11:00:00Z,approved,39000,supplier_0873
pr_004474,acct_0042,user_000074,2026-02-22T11:00:00Z,rejected,40000,supplier_0874
pr_004475,acct_0043,user_000075,2026-02-23T11:00:00Z,cancelled,41000,supplier_0875
pr_004476,acct_0044,user_000076,2026-02-24T11:00:00Z,draft,42000,supplier_0876
pr_004477,acct_0045,user_000077,2026-02-25T11:00:00Z,submitted,43000,supplier_0877
pr_004478,acct_0046,user_000078,2026-02-26T11:00:00Z,approved,44000,supplier_0878
pr_004479,acct_0047,user_000079,2026-02-27T11:00:00Z,rejected,45000,supplier_0879
pr_004480,acct_0048,user_000080,2026-02-28T11:00:00Z,cancelled,46000,supplier_0880
pr_004481,acct_0049,user_000081,2026-02-01T11:00:00Z,draft,47000,supplier_0881
pr_004482,acct_0050,user_000082,2026-02-02T11:00:00Z,submitted,48000,supplier_0882
pr_004483,acct_0010,user_000083,2026-02-03T11:00:00Z,approved,49000,supplier_0883
pr_004484,acct_0011,user_000084,2026-02-04T11:00:00Z,rejected,50000,supplier_0884
pr_004485,acct_0012,user_000085,2026-02-05T11:00:00Z,cancelled,51000,supplier_0885
pr_004486,acct_0013,user_000086,2026-02-06T11:00:00Z,draft,52000,supplier_0886
pr_004487,acct_0014,user_000087,2026-02-07T11:00:00Z,submitted,53000,supplier_0887
pr_004488,acct_0015,user_000088,2026-02-08T11:00:00Z,approved,54000,supplier_0888
pr_004489,acct_0016,user_000089,2026-02-09T11:00:00Z,rejected,55000,supplier_0889
pr_004490,acct_0017,user_000090,2026-02-10T11:00:00Z,cancelled,56000,supplier_0890
pr_004491,acct_0018,user_000091,2026-02-11T11:00:00Z,draft,57000,supplier_0891
pr_004492,acct_0019,user_000092,2026-02-12T11:00:00Z,submitted,58000,supplier_0892
pr_004493,acct_0020,user_000093,2026-02-13T11:00:00Z,approved,59000,supplier_0893
pr_004494,acct_0021,user_000094,2026-02-14T11:00:00Z,rejected,60000,supplier_0894
pr_004495,acct_0022,user_000095,2026-02-15T11:00:00Z,cancelled,61000,supplier_0895
pr_004496,acct_0023,user_000096,2026-02-16T11:00:00Z,draft,62000,supplier_0896
pr_004497,acct_0024,user_000097,2026-02-17T11:00:00Z,submitted,63000,supplier_0897
pr_004498,acct_0025,user_000098,2026-02-18T11:00:00Z,approved,64000,supplier_0898
pr_004499,acct_0026,user_000099,2026-02-19T11:00:00Z,rejected,65000,supplier_0899
pr_004500,acct_0027,user_000100,2026-02-20T11:00:00Z,cancelled,66000,supplier_0900
pr_004501,acct_0028,user_000101,2026-02-21T11:00:00Z,draft,67000,supplier_0001
pr_004502,acct_0029,user_000102,2026-02-22T11:00:00Z,submitted,68000,supplier_0002
pr_004503,acct_0030,user_000103,2026-02-23T11:00:00Z,approved,69000,supplier_0003
pr_004504,acct_0031,user_000104,2026-02-24T11:00:00Z,rejected,70000,supplier_0004
pr_004505,acct_0032,user_000105,2026-02-25T11:00:00Z,cancelled,71000,supplier_0005
pr_004506,acct_0033,user_000106,2026-02-26T11:00:00Z,draft,72000,supplier_0006
pr_004507,acct_0034,user_000107,2026-02-27T11:00:00Z,submitted,73000,supplier_0007
pr_004508,acct_0035,user_000108,2026-02-28T11:00:00Z,approved,74000,supplier_0008
pr_004509,acct_0036,user_000109,2026-02-01T11:00:00Z,rejected,75000,supplier_0009
pr_004510,acct_0037,user_000110,2026-02-02T11:00:00Z,cancelled,76000,supplier_0010
pr_004511,acct_0038,user_000111,2026-02-03T11:00:00Z,draft,77000,supplier_0011
pr_004512,acct_0039,user_000112,2026-02-04T11:00:00Z,submitted,78000,supplier_0012
pr_004513,acct_0040,user_000113,2026-02-05T11:00:00Z,approved,79000,supplier_0013
pr_004514,acct_0041,user_000114,2026-02-06T11:00:00Z,rejected,80000,supplier_0014
pr_004515,acct_0042,user_000115,2026-02-07T11:00:00Z,cancelled,81000,supplier_0015
pr_004516,acct_0043,user_000116,2026-02-08T11:00:00Z,draft,82000,supplier_0016
pr_004517,acct_0044,user_000117,2026-02-09T11:00:00Z,submitted,83000,supplier_0017
pr_004518,acct_0045,user_000118,2026-02-10T11:00:00Z,approved,84000,supplier_0018
pr_004519,acct_0046,user_000119,2026-02-11T11:00:00Z,rejected,85000,supplier_0019
pr_004520,acct_0047,user_000120,2026-02-12T11:00:00Z,cancelled,86000,supplier_0020
pr_004521,acct_0048,user_000121,2026-02-13T11:00:00Z,draft,87000,supplier_0021
pr_004522,acct_0049,user_000122,2026-02-14T11:00:00Z,submitted,88000,supplier_0022
pr_004523,acct_0050,user_000123,2026-02-15T11:00:00Z,approved,89000,supplier_0023
pr_004524,acct_0010,user_000124,2026-02-16T11:00:00Z,rejected,90000,supplier_0024
pr_004525,acct_0011,user_000125,2026-02-17T11:00:00Z,cancelled,91000,supplier_0025
pr_004526,acct_0012,user_000126,2026-02-18T11:00:00Z,draft,92000,supplier_0026
pr_004527,acct_0013,user_000127,2026-02-19T11:00:00Z,submitted,93000,supplier_0027
pr_004528,acct_0014,user_000128,2026-02-20T11:00:00Z,approved,94000,supplier_0028
pr_004529,acct_0015,user_000129,2026-02-21T11:00:00Z,rejected,95000,supplier_0029
pr_004530,acct_0016,user_000130,2026-02-22T11:00:00Z,cancelled,96000,supplier_0030
pr_004531,acct_0017,user_000131,2026-02-23T11:00:00Z,draft,97000,supplier_0031
pr_004532,acct_0018,user_000132,2026-02-24T11:00:00Z,submitted,98000,supplier_0032
pr_004533,acct_0019,user_000133,2026-02-25T11:00:00Z,approved,99000,supplier_0033
pr_004534,acct_0020,user_000134,2026-02-26T11:00:00Z,rejected,100000,supplier_0034
pr_004535,acct_0021,user_000135,2026-02-27T11:00:00Z,cancelled,101000,supplier_0035
pr_004536,acct_0022,user_000136,2026-02-28T11:00:00Z,draft,102000,supplier_0036
pr_004537,acct_0023,user_000137,2026-02-01T11:00:00Z,submitted,103000,supplier_0037
pr_004538,acct_0024,user_000138,2026-02-02T11:00:00Z,approved,104000,supplier_0038
pr_004539,acct_0025,user_000139,2026-02-03T11:00:00Z,rejected,105000,supplier_0039
pr_004540,acct_0026,user_000140,2026-02-04T11:00:00Z,cancelled,106000,supplier_0040
pr_004541,acct_0027,user_000141,2026-02-05T11:00:00Z,draft,107000,supplier_0041
pr_004542,acct_0028,user_000142,2026-02-06T11:00:00Z,submitted,108000,supplier_0042
pr_004543,acct_0029,user_000143,2026-02-07T11:00:00Z,approved,109000,supplier_0043
pr_004544,acct_0030,user_000144,2026-02-08T11:00:00Z,rejected,110000,supplier_0044
pr_004545,acct_0031,user_000145,2026-02-09T11:00:00Z,cancelled,10000,supplier_0045
pr_004546,acct_0032,user_000146,2026-02-10T11:00:00Z,draft,11000,supplier_0046
pr_004547,acct_0033,user_000147,2026-02-11T11:00:00Z,submitted,12000,supplier_0047
pr_004548,acct_0034,user_000148,2026-02-12T11:00:00Z,approved,13000,supplier_0048
pr_004549,acct_0035,user_000149,2026-02-13T11:00:00Z,rejected,14000,supplier_0049
pr_004550,acct_0036,user_000150,2026-02-14T11:00:00Z,cancelled,15000,supplier_0050
pr_004551,acct_0037,user_000151,2026-02-15T11:00:00Z,draft,16000,supplier_0051
pr_004552,acct_0038,user_000152,2026-02-16T11:00:00Z,submitted,17000,supplier_0052
pr_004553,acct_0039,user_000153,2026-02-17T11:00:00Z,approved,18000,supplier_0053
pr_004554,acct_0040,user_000154,2026-02-18T11:00:00Z,rejected,19000,supplier_0054
pr_004555,acct_0041,user_000155,2026-02-19T11:00:00Z,cancelled,20000,supplier_0055
pr_004556,acct_0042,user_000156,2026-02-20T11:00:00Z,draft,21000,supplier_0056
pr_004557,acct_0043,user_000157,2026-02-21T11:00:00Z,submitted,22000,supplier_0057
pr_004558,acct_0044,user_000158,2026-02-22T11:00:00Z,approved,23000,supplier_0058
pr_004559,acct_0045,user_000159,2026-02-23T11:00:00Z,rejected,24000,supplier_0059
pr_004560,acct_0046,user_000160,2026-02-24T11:00:00Z,cancelled,25000,supplier_0060
pr_004561,acct_0047,user_000161,2026-02-25T11:00:00Z,draft,26000,supplier_0061
pr_004562,acct_0048,user_000162,2026-02-26T11:00:00Z,submitted,27000,supplier_0062
pr_004563,acct_0049,user_000163,2026-02-27T11:00:00Z,approved,28000,supplier_0063
pr_004564,acct_0050,user_000164,2026-02-28T11:00:00Z,rejected,29000,supplier_0064
pr_004565,acct_0010,user_000165,2026-02-01T11:00:00Z,cancelled,30000,supplier_0065
pr_004566,acct_0011,user_000166,2026-02-02T11:00:00Z,draft,31000,supplier_0066
pr_004567,acct_0012,user_000167,2026-02-03T11:00:00Z,submitted,32000,supplier_0067
pr_004568,acct_0013,user_000168,2026-02-04T11:00:00Z,approved,33000,supplier_0068
pr_004569,acct_0014,user_000169,2026-02-05T11:00:00Z,rejected,34000,supplier_0069
pr_004570,acct_0015,user_000170,2026-02-06T11:00:00Z,cancelled,35000,supplier_0070
pr_004571,acct_0016,user_000171,2026-02-07T11:00:00Z,draft,36000,supplier_0071
pr_004572,acct_0017,user_000172,2026-02-08T11:00:00Z,submitted,37000,supplier_0072
pr_004573,acct_0018,user_000173,2026-02-09T11:00:00Z,approved,38000,supplier_0073
pr_004574,acct_0019,user_000174,2026-02-10T11:00:00Z,rejected,39000,supplier_0074
pr_004575,acct_0020,user_000175,2026-02-11T11:00:00Z,cancelled,40000,supplier_0075
pr_004576,acct_0021,user_000176,2026-02-12T11:00:00Z,draft,41000,supplier_0076
pr_004577,acct_0022,user_000177,2026-02-13T11:00:00Z,submitted,42000,supplier_0077
pr_004578,acct_0023,user_000178,2026-02-14T11:00:00Z,approved,43000,supplier_0078
pr_004579,acct_0024,user_000179,2026-02-15T11:00:00Z,rejected,44000,supplier_0079
pr_004580,acct_0025,user_000180,2026-02-16T11:00:00Z,cancelled,45000,supplier_0080
pr_004581,acct_0026,user_000181,2026-02-17T11:00:00Z,draft,46000,supplier_0081
pr_004582,acct_0027,user_000182,2026-02-18T11:00:00Z,submitted,47000,supplier_0082
pr_004583,acct_0028,user_000183,2026-02-19T11:00:00Z,approved,48000,supplier_0083
pr_004584,acct_0029,user_000184,2026-02-20T11:00:00Z,rejected,49000,supplier_0084
pr_004585,acct_0030,user_000185,2026-02-21T11:00:00Z,cancelled,50000,supplier_0085
pr_004586,acct_0031,user_000186,2026-02-22T11:00:00Z,draft,51000,supplier_0086
pr_004587,acct_0032,user_000187,2026-02-23T11:00:00Z,submitted,52000,supplier_0087
pr_004588,acct_0033,user_000188,2026-02-24T11:00:00Z,approved,53000,supplier_0088
pr_004589,acct_0034,user_000189,2026-02-25T11:00:00Z,rejected,54000,supplier_0089
pr_004590,acct_0035,user_000190,2026-02-26T11:00:00Z,cancelled,55000,supplier_0090
pr_004591,acct_0036,user_000191,2026-02-27T11:00:00Z,draft,56000,supplier_0091
pr_004592,acct_0037,user_000192,2026-02-28T11:00:00Z,submitted,57000,supplier_0092
pr_004593,acct_0038,user_000193,2026-02-01T11:00:00Z,approved,58000,supplier_0093
pr_004594,acct_0039,user_000194,2026-02-02T11:00:00Z,rejected,59000,supplier_0094
pr_004595,acct_0040,user_000195,2026-02-03T11:00:00Z,cancelled,60000,supplier_0095
pr_004596,acct_0041,user_000196,2026-02-04T11:00:00Z,draft,61000,supplier_0096
pr_004597,acct_0042,user_000197,2026-02-05T11:00:00Z,submitted,62000,supplier_0097
pr_004598,acct_0043,user_000198,2026-02-06T11:00:00Z,approved,63000,supplier_0098
pr_004599,acct_0044,user_000199,2026-02-07T11:00:00Z,rejected,64000,supplier_0099
pr_004600,acct_0045,user_000200,2026-02-08T11:00:00Z,cancelled,65000,supplier_0100
pr_004601,acct_0046,user_000201,2026-02-09T11:00:00Z,draft,66000,supplier_0101
pr_004602,acct_0047,user_000202,2026-02-10T11:00:00Z,submitted,67000,supplier_0102
pr_004603,acct_0048,user_000203,2026-02-11T11:00:00Z,approved,68000,supplier_0103
pr_004604,acct_0049,user_000204,2026-02-12T11:00:00Z,rejected,69000,supplier_0104
pr_004605,acct_0050,user_000205,2026-02-13T11:00:00Z,cancelled,70000,supplier_0105
pr_004606,acct_0010,user_000206,2026-02-14T11:00:00Z,draft,71000,supplier_0106
pr_004607,acct_0011,user_000207,2026-02-15T11:00:00Z,submitted,72000,supplier_0107
pr_004608,acct_0012,user_000208,2026-02-16T11:00:00Z,approved,73000,supplier_0108
pr_004609,acct_0013,user_000209,2026-02-17T11:00:00Z,rejected,74000,supplier_0109
pr_004610,acct_0014,user_000210,2026-02-18T11:00:00Z,cancelled,75000,supplier_0110
pr_004611,acct_0015,user_000211,2026-02-19T11:00:00Z,draft,76000,supplier_0111
pr_004612,acct_0016,user_000212,2026-02-20T11:00:00Z,submitted,77000,supplier_0112
pr_004613,acct_0017,user_000213,2026-02-21T11:00:00Z,approved,78000,supplier_0113
pr_004614,acct_0018,user_000214,2026-02-22T11:00:00Z,rejected,79000,supplier_0114
pr_004615,acct_0019,user_000215,2026-02-23T11:00:00Z,cancelled,80000,supplier_0115
pr_004616,acct_0020,user_000216,2026-02-24T11:00:00Z,draft,81000,supplier_0116
pr_004617,acct_0021,user_000217,2026-02-25T11:00:00Z,submitted,82000,supplier_0117
pr_004618,acct_0022,user_000218,2026-02-26T11:00:00Z,approved,83000,supplier_0118
pr_004619,acct_0023,user_000219,2026-02-27T11:00:00Z,rejected,84000,supplier_0119
pr_004620,acct_0024,user_000220,2026-02-28T11:00:00Z,cancelled,85000,supplier_0120
pr_004621,acct_0025,user_000221,2026-02-01T11:00:00Z,draft,86000,supplier_0121
pr_004622,acct_0026,user_000222,2026-02-02T11:00:00Z,submitted,87000,supplier_0122
pr_004623,acct_0027,user_000223,2026-02-03T11:00:00Z,approved,88000,supplier_0123
pr_004624,acct_0028,user_000224,2026-02-04T11:00:00Z,rejected,89000,supplier_0124
pr_004625,acct_0029,user_000225,2026-02-05T11:00:00Z,cancelled,90000,supplier_0125
pr_004626,acct_0030,user_000226,2026-02-06T11:00:00Z,draft,91000,supplier_0126
pr_004627,acct_0031,user_000227,2026-02-07T11:00:00Z,submitted,92000,supplier_0127
pr_004628,acct_0032,user_000228,2026-02-08T11:00:00Z,approved,93000,supplier_0128
pr_004629,acct_0033,user_000229,2026-02-09T11:00:00Z,rejected,94000,supplier_0129
pr_004630,acct_0034,user_000230,2026-02-10T11:00:00Z,cancelled,95000,supplier_0130
pr_004631,acct_0035,user_000231,2026-02-11T11:00:00Z,draft,96000,supplier_0131
pr_004632,acct_0036,user_000232,2026-02-12T11:00:00Z,submitted,97000,supplier_0132
pr_004633,acct_0037,user_000233,2026-02-13T11:00:00Z,approved,98000,supplier_0133
pr_004634,acct_0038,user_000234,2026-02-14T11:00:00Z,rejected,99000,supplier_0134
pr_004635,acct_0039,user_000235,2026-02-15T11:00:00Z,cancelled,100000,supplier_0135
pr_004636,acct_0040,user_000236,2026-02-16T11:00:00Z,draft,101000,supplier_0136
pr_004637,acct_0041,user_000237,2026-02-17T11:00:00Z,submitted,102000,supplier_0137
pr_004638,acct_0042,user_000238,2026-02-18T11:00:00Z,approved,103000,supplier_0138
pr_004639,acct_0043,user_000239,2026-02-19T11:00:00Z,rejected,104000,supplier_0139
pr_004640,acct_0044,user_000240,2026-02-20T11:00:00Z,cancelled,105000,supplier_0140
pr_004641,acct_0045,user_000241,2026-02-21T11:00:00Z,draft,106000,supplier_0141
pr_004642,acct_0046,user_000242,2026-02-22T11:00:00Z,submitted,107000,supplier_0142
pr_004643,acct_0047,user_000243,2026-02-23T11:00:00Z,approved,108000,supplier_0143
pr_004644,acct_0048,user_000244,2026-02-24T11:00:00Z,rejected,109000,supplier_0144
pr_004645,acct_0049,user_000245,2026-02-25T11:00:00Z,cancelled,110000,supplier_0145
pr_004646,acct_0050,user_000246,2026-02-26T11:00:00Z,draft,10000,supplier_0146
pr_004647,acct_0010,user_000247,2026-02-27T11:00:00Z,submitted,11000,supplier_0147
pr_004648,acct_0011,user_000248,2026-02-28T11:00:00Z,approved,12000,supplier_0148
pr_004649,acct_0012,user_000249,2026-02-01T11:00:00Z,rejected,13000,supplier_0149
pr_004650,acct_0013,user_000250,2026-02-02T11:00:00Z,cancelled,14000,supplier_0150
pr_004651,acct_0014,user_000251,2026-02-03T11:00:00Z,draft,15000,supplier_0151
pr_004652,acct_0015,user_000252,2026-02-04T11:00:00Z,submitted,16000,supplier_0152
pr_004653,acct_0016,user_000253,2026-02-05T11:00:00Z,approved,17000,supplier_0153
pr_004654,acct_0017,user_000254,2026-02-06T11:00:00Z,rejected,18000,supplier_0154
pr_004655,acct_0018,user_000255,2026-02-07T11:00:00Z,cancelled,19000,supplier_0155
pr_004656,acct_0019,user_000256,2026-02-08T11:00:00Z,draft,20000,supplier_0156
pr_004657,acct_0020,user_000257,2026-02-09T11:00:00Z,submitted,21000,supplier_0157
pr_004658,acct_0021,user_000258,2026-02-10T11:00:00Z,approved,22000,supplier_0158
pr_004659,acct_0022,user_000259,2026-02-11T11:00:00Z,rejected,23000,supplier_0159
pr_004660,acct_0023,user_000260,2026-02-12T11:00:00Z,cancelled,24000,supplier_0160
pr_004661,acct_0024,user_000261,2026-02-13T11:00:00Z,draft,25000,supplier_0161
pr_004662,acct_0025,user_000262,2026-02-14T11:00:00Z,submitted,26000,supplier_0162
pr_004663,acct_0026,user_000263,2026-02-15T11:00:00Z,approved,27000,supplier_0163
pr_004664,acct_0027,user_000264,2026-02-16T11:00:00Z,rejected,28000,supplier_0164
pr_004665,acct_0028,user_000265,2026-02-17T11:00:00Z,cancelled,29000,supplier_0165
pr_004666,acct_0029,user_000266,2026-02-18T11:00:00Z,draft,30000,supplier_0166
pr_004667,acct_0030,user_000267,2026-02-19T11:00:00Z,submitted,31000,supplier_0167
pr_004668,acct_0031,user_000268,2026-02-20T11:00:00Z,approved,32000,supplier_0168
pr_004669,acct_0032,user_000269,2026-02-21T11:00:00Z,rejected,33000,supplier_0169
pr_004670,acct_0033,user_000270,2026-02-22T11:00:00Z,cancelled,34000,supplier_0170
pr_004671,acct_0034,user_000271,2026-02-23T11:00:00Z,draft,35000,supplier_0171
pr_004672,acct_0035,user_000272,2026-02-24T11:00:00Z,submitted,36000,supplier_0172
pr_004673,acct_0036,user_000273,2026-02-25T11:00:00Z,approved,37000,supplier_0173
pr_004674,acct_0037,user_000274,2026-02-26T11:00:00Z,rejected,38000,supplier_0174
pr_004675,acct_0038,user_000275,2026-02-27T11:00:00Z,cancelled,39000,supplier_0175
pr_004676,acct_0039,user_000276,2026-02-28T11:00:00Z,draft,40000,supplier_0176
pr_004677,acct_0040,user_000277,2026-02-01T11:00:00Z,submitted,41000,supplier_0177
pr_004678,acct_0041,user_000278,2026-02-02T11:00:00Z,approved,42000,supplier_0178
pr_004679,acct_0042,user_000279,2026-02-03T11:00:00Z,rejected,43000,supplier_0179
pr_004680,acct_0043,user_000280,2026-02-04T11:00:00Z,cancelled,44000,supplier_0180
pr_004681,acct_0044,user_000281,2026-02-05T11:00:00Z,draft,45000,supplier_0181
pr_004682,acct_0045,user_000282,2026-02-06T11:00:00Z,submitted,46000,supplier_0182
pr_004683,acct_0046,user_000283,2026-02-07T11:00:00Z,approved,47000,supplier_0183
pr_004684,acct_0047,user_000284,2026-02-08T11:00:00Z,rejected,48000,supplier_0184
pr_004685,acct_0048,user_000285,2026-02-09T11:00:00Z,cancelled,49000,supplier_0185
pr_004686,acct_0049,user_000286,2026-02-10T11:00:00Z,draft,50000,supplier_0186
pr_004687,acct_0001,user_000287,2026-02-11T11:00:00Z,submitted,51000,supplier_0187
pr_004688,acct_0002,user_000288,2026-02-12T11:00:00Z,approved,52000,supplier_0188
pr_004689,acct_0003,user_000289,2026-02-13T11:00:00Z,rejected,53000,supplier_0189
pr_004690,acct_0004,user_000290,2026-02-14T11:00:00Z,cancelled,54000,supplier_0190
pr_004691,acct_0005,user_000291,2026-02-15T11:00:00Z,draft,55000,supplier_0191
pr_004692,acct_0006,user_000292,2026-02-16T11:00:00Z,submitted,56000,supplier_0192
pr_004693,acct_0007,user_000293,2026-02-17T11:00:00Z,approved,57000,supplier_0193
pr_004694,acct_0008,user_000294,2026-02-18T11:00:00Z,rejected,58000,supplier_0194
pr_004695,acct_0009,user_000295,2026-02-19T11:00:00Z,cancelled,59000,supplier_0195
pr_004696,acct_0010,user_000296,2026-02-20T11:00:00Z,draft,60000,supplier_0196
pr_004697,acct_0011,user_000297,2026-02-21T11:00:00Z,submitted,61000,supplier_0197
pr_004698,acct_0012,user_000298,2026-02-22T11:00:00Z,approved,62000,supplier_0198
pr_004699,acct_0013,user_000299,2026-02-23T11:00:00Z,rejected,63000,supplier_0199
pr_004700,acct_0014,user_000300,2026-02-24T11:00:00Z,cancelled,64000,supplier_0200
pr_004701,acct_0015,user_000301,2026-02-25T11:00:00Z,draft,65000,supplier_0201
pr_004702,acct_0016,user_000302,2026-02-26T11:00:00Z,submitted,66000,supplier_0202
pr_004703,acct_0017,user_000303,2026-02-27T11:00:00Z,approved,67000,supplier_0203
pr_004704,acct_0018,user_000304,2026-02-28T11:00:00Z,rejected,68000,supplier_0204
pr_004705,acct_0019,user_000305,2026-02-01T11:00:00Z,cancelled,69000,supplier_0205
pr_004706,acct_0020,user_000306,2026-02-02T11:00:00Z,draft,70000,supplier_0206
pr_004707,acct_0021,user_000307,2026-02-03T11:00:00Z,submitted,71000,supplier_0207
pr_004708,acct_0022,user_000308,2026-02-04T11:00:00Z,approved,72000,supplier_0208
pr_004709,acct_0023,user_000309,2026-02-05T11:00:00Z,rejected,73000,supplier_0209
pr_004710,acct_0024,user_000310,2026-02-06T11:00:00Z,cancelled,74000,supplier_0210
pr_004711,acct_0025,user_000311,2026-02-07T11:00:00Z,draft,75000,supplier_0211
pr_004712,acct_0026,user_000312,2026-02-08T11:00:00Z,submitted,76000,supplier_0212
pr_004713,acct_0027,user_000313,2026-02-09T11:00:00Z,approved,77000,supplier_0213
pr_004714,acct_0028,user_000314,2026-02-10T11:00:00Z,rejected,78000,supplier_0214
pr_004715,acct_0029,user_000315,2026-02-11T11:00:00Z,cancelled,79000,supplier_0215
pr_004716,acct_0030,user_000316,2026-02-12T11:00:00Z,draft,80000,supplier_0216
pr_004717,acct_0031,user_000317,2026-02-13T11:00:00Z,submitted,81000,supplier_0217
pr_004718,acct_0032,user_000318,2026-02-14T11:00:00Z,approved,82000,supplier_0218
pr_004719,acct_0033,user_000319,2026-02-15T11:00:00Z,rejected,83000,supplier_0219
pr_004720,acct_0034,user_000320,2026-02-16T11:00:00Z,cancelled,84000,supplier_0220
pr_004721,acct_0035,user_000321,2026-02-17T11:00:00Z,draft,85000,supplier_0221
pr_004722,acct_0036,user_000322,2026-02-18T11:00:00Z,submitted,86000,supplier_0222
pr_004723,acct_0037,user_000323,2026-02-19T11:00:00Z,approved,87000,supplier_0223
pr_004724,acct_0038,user_000324,2026-02-20T11:00:00Z,rejected,88000,supplier_0224
pr_004725,acct_0039,user_000325,2026-02-21T11:00:00Z,cancelled,89000,supplier_0225
pr_004726,acct_0040,user_000326,2026-02-22T11:00:00Z,draft,90000,supplier_0226
pr_004727,acct_0041,user_000327,2026-02-23T11:00:00Z,submitted,91000,supplier_0227
pr_004728,acct_0042,user_000328,2026-02-24T11:00:00Z,approved,92000,supplier_0228
pr_004729,acct_0043,user_000329,2026-02-25T11:00:00Z,rejected,93000,supplier_0229
pr_004730,acct_0044,user_000330,2026-02-26T11:00:00Z,cancelled,94000,supplier_0230
pr_004731,acct_0045,user_000331,2026-02-27T11:00:00Z,draft,95000,supplier_0231
pr_004732,acct_0046,user_000332,2026-02-28T11:00:00Z,submitted,96000,supplier_0232
pr_004733,acct_0047,user_000333,2026-02-01T11:00:00Z,approved,97000,supplier_0233
pr_004734,acct_0048,user_000334,2026-02-02T11:00:00Z,rejected,98000,supplier_0234
pr_004735,acct_0049,user_000335,2026-02-03T11:00:00Z,cancelled,99000,supplier_0235
pr_004736,acct_0050,user_000336,2026-02-04T11:00:00Z,draft,100000,supplier_0236
pr_004737,acct_0051,user_000337,2026-02-05T11:00:00Z,submitted,101000,supplier_0237
pr_004738,acct_0052,user_000338,2026-02-06T11:00:00Z,approved,102000,supplier_0238
pr_004739,acct_0053,user_000339,2026-02-07T11:00:00Z,rejected,103000,supplier_0239
pr_004740,acct_0054,user_000340,2026-02-08T11:00:00Z,cancelled,104000,supplier_0240
pr_004741,acct_0055,user_000341,2026-02-09T11:00:00Z,draft,105000,supplier_0241
pr_004742,acct_0056,user_000342,2026-02-10T11:00:00Z,submitted,106000,supplier_0242
pr_004743,acct_0057,user_000343,2026-02-11T11:00:00Z,approved,107000,supplier_0243
pr_004744,acct_0058,user_000344,2026-02-12T11:00:00Z,rejected,108000,supplier_0244
pr_004745,acct_0059,user_000345,2026-02-13T11:00:00Z,cancelled,109000,supplier_0245
pr_004746,acct_0060,user_000346,2026-02-14T11:00:00Z,draft,110000,supplier_0246
pr_004747,acct_0061,user_000347,2026-02-15T11:00:00Z,submitted,10000,supplier_0247
pr_004748,acct_0062,user_000348,2026-02-16T11:00:00Z,approved,11000,supplier_0248
pr_004749,acct_0063,user_000349,2026-02-17T11:00:00Z,rejected,12000,supplier_0249
pr_004750,acct_0064,user_000350,2026-02-18T11:00:00Z,cancelled,13000,supplier_0250
pr_004751,acct_0065,user_000351,2026-02-19T11:00:00Z,draft,14000,supplier_0251
pr_004752,acct_0066,user_000352,2026-02-20T11:00:00Z,submitted,15000,supplier_0252
pr_004753,acct_0067,user_000353,2026-02-21T11:00:00Z,approved,16000,supplier_0253
pr_004754,acct_0068,user_000354,2026-02-22T11:00:00Z,rejected,17000,supplier_0254
pr_004755,acct_0069,user_000355,2026-02-23T11:00:00Z,cancelled,18000,supplier_0255
pr_004756,acct_0070,user_000356,2026-02-24T11:00:00Z,draft,19000,supplier_0256
pr_004757,acct_0071,user_000357,2026-02-25T11:00:00Z,submitted,20000,supplier_0257
pr_004758,acct_0072,user_000358,2026-02-26T11:00:00Z,approved,21000,supplier_0258
pr_004759,acct_0073,user_000359,2026-02-27T11:00:00Z,rejected,22000,supplier_0259
pr_004760,acct_0074,user_000360,2026-02-28T11:00:00Z,cancelled,23000,supplier_0260
pr_004761,acct_0075,user_000361,2026-02-01T11:00:00Z,draft,24000,supplier_0261
pr_004762,acct_0076,user_000362,2026-02-02T11:00:00Z,submitted,25000,supplier_0262
pr_004763,acct_0077,user_000363,2026-02-03T11:00:00Z,approved,26000,supplier_0263
